hardsphere,243,2.7309547640705976,186609.02803033107,8365.525208563335,1001161176.386734
cylinder,343,0.9825011319947553,4.590015806258056,4.590015821005346,13120.817937791922
cylinder,343,0.9855346869583093,4.588497683230366,4.588497642948906,12294.600970016929
hardsphere,243,1.9506234278753494,120436.80256509174,5606.28368488991,647162679.6705136
cylinder,343,0.8926059040124006,4.220161868305258,4.2201616546019105,12309.025232753482
cylinder,343,0.9169452670118672,4.378992538557269,4.378992470999125,13186.882093681434
hardsphere,243,2.194612390181454,172087.13011439858,7720.425384440631,923601170.5526266
cylinder,343,0.8999747210987155,4.279028373483266,4.279028525267984,12217.258624372189
hardsphere,243,2.0475247105270373,177307.51088521277,7954.452459752045,953430130.6304294
cylinder,441,0.5253800342515222,4.4454368110804925,4.4454368065596155,17109.04474250154
cylinder,441,0.48530199432474774,4.027240099559981,4.027240319448897,15379.247643724952
hardsphere,243,2.007914769909134,97338.51103690745,4609.068368862381,522707165.6099454
cylinder,441,0.4868399098987733,4.092667312991688,4.092667115236879,15896.134576843275
cylinder,441,0.5750531186802746,4.743337551113383,4.743337638193415,18351.696746648122
hardsphere,343,2.3717373548339316,426247.1446579516,7275.875053518027,2276078026.674198
cylinder,441,0.5101715024139962,4.3058403290146225,4.3058403314581,16783.504079898605
hardsphere,343,1.7343340891162256,384853.5877924104,6632.128417003136,2051049591.7706113
cylinder,625,0.4932992681619183,8.54234563202809,8.542346242223811,36726.48574301622
hardsphere,343,2.3889033976075793,460585.36650187394,7768.623066425246,2456280347.149951
cylinder,625,0.4969057652562336,8.604227549002179,8.604227411184688,36947.36959759311
hardsphere,343,2.12893169414289,324615.7580230342,5678.002916954179,1732607645.7203293
hardsphere,343,2.8926817024854294,262400.7856361891,4676.595359532326,1394471792.0756059
cylinder,625,0.3837064633428152,6.667315769589759,6.667315912633763,29087.88316566418
cylinder,625,0.48884368819169743,8.489191186274946,8.489190703565464,36718.55290867103
hardsphere,441,1.9439317407087369,1145792.4612546896,9579.806349749246,6082760125.719884
cylinder,625,0.4641662893350816,8.070801757855905,8.070802003699644,35057.67974989947
cylinder,729,0.4546513699219965,10.63759153184586,10.637591506209109,47448.953270068414
hardsphere,441,3.866576378852293,500778.55558092875,4532.350577379446,2653625565.8784623
cylinder,729,0.5042812666674075,11.797043757500333,11.797044128059001,51446.473988901875
hardsphere,441,3.6945603663589437,1386421.993036177,11504.581570358656,7360544378.736783
cylinder,729,0.38554734377083427,9.024595537579447,9.024595459427067,40289.42652368177
cylinder,729,0.39341375241677407,9.174148712164985,9.174148202069215,41195.85046481027
hardsphere,441,4.966397028008632,1183846.2130928615,9880.983135149589,6269307867.383998
cylinder,729,0.486920078392373,11.409866827414552,11.40986672127458,50975.47454259486
hardsphere,441,2.3500536176811417,732193.2052706826,6348.664319704198,3884492444.0167637
cylinder,875,0.4140260400462243,14.013281145828703,14.013281233188712,64228.313816478876
cylinder,875,0.457031597237655,15.428160696030934,15.428159720528335,70549.80118316454
cylinder,875,0.5269761121327614,17.83965954042402,17.839659496054587,80384.84073756066
hardsphere,625,3.3870813031701714,1766911.884100494,5730.713036518846,9305201237.218315
cylinder,875,0.45497499541646297,15.40878761278279,15.408788190734084,70987.54182848337
cylinder,875,0.5624051607154762,18.9647762122761,18.964775485775405,77450.71082671576
hardsphere,625,1.043378469646957,1181397.6947416165,3974.663682213673,6212474978.07318
cylinder,945,0.5315637292212987,21.013943675274458,21.01394278046702,95084.64315650413
cylinder,945,0.4631128136944975,18.306827525667806,18.306827758715997,84534.20009041307
hardsphere,625,1.5146403170294869,1940737.5995119505,6252.505396250428,10214616778.80142
cylinder,945,0.5001409784879328,19.785434908218143,19.785435156847903,91552.03674390838
cylinder,945,0.48881777558169254,19.336783023689943,19.336782371904725,88624.44531428495
hardsphere,625,1.3531657334448017,1555707.2734962492,5121.466697310048,8191028150.977429
cylinder,945,0.5352518271645407,21.16678519045291,21.166783965856773,97093.60640494637
hardsphere,625,4.30834732469851,1076057.548082217,3722.0109644048007,5662608199.021262
hardsphere,729,4.167869117930212,2964901.000167926,6695.969793434159,15536340774.857084
hardsphere,729,1.6776985355041392,3405043.6507615307,7592.899637255674,17860657363.373653
hardsphere,729,1.6848181329215897,4279250.914849695,9403.760556350857,22468535814.136932
hardsphere,729,1.692828681891672,2756690.1816415465,6224.608634018849,14449553813.029367
hardsphere,729,2.6326313321831676,1517936.2974308787,3621.299088167855,7951785384.22116
hardsphere,875,7.459975333973177,2886828.389449215,4177.402629045509,15075120688.360703
hardsphere,875,1.2075191282712747,4279616.964100701,5964.65468485092,22388751428.372414
hardsphere,875,1.07120135328446,2574249.253067014,3748.08482913434,13448238608.490107
hardsphere,875,2.12500673416878,1833128.9073345745,2772.360643695737,9558620807.536716
hardsphere,875,3.0168079081145787,3024435.620186994,4357.98941689703,15805136917.141006
hardsphere,945,1.622402669288621,4028889.20041327,4563.37384344113,21053754068.78927
hardsphere,945,1.21053305118228,1920057.8747005803,2348.2328570369236,10009635940.484539
hardsphere,945,30.80979709899529,4705618.701322019,5541.19078588621,24583376078.00781
hardsphere,945,1.484784217423856,5567770.949395072,6162.3879396006405,29124180404.64628
hardsphere,945,1.5087008872466996,3371139.233036408,3896.4991770259167,17614740506.426075
